temp,rain_1h,snow_1h,clouds_all,year,month,day,day_of_week,day_of_year,hour,minute,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,traffic_volume
264.15,0.0,0.0,75,2017,12,24,6,358,19,0,False,False,False,False,False,False,False,True,False,2339
280.16,0.0,0.0,1,2017,5,6,5,126,5,0,True,False,False,False,False,False,False,False,False,787
287.28,0.0,0.0,75,2017,4,7,4,97,19,0,False,True,False,False,False,False,False,False,False,4136
302.274,0.0,0.0,20,2016,7,21,3,203,1,0,False,True,False,False,False,False,False,False,False,361
269.08,0.0,0.0,90,2016,1,26,1,26,5,0,False,True,False,False,False,False,False,False,False,2747
290.5,0.0,0.0,75,2017,8,10,3,222,9,0,False,False,False,False,False,True,False,False,False,5068
288.68,0.0,0.0,40,2017,9,29,4,272,13,0,False,True,False,False,False,False,False,False,False,5536
254.23,0.0,0.0,1,2018,2,4,6,35,21,0,True,False,False,False,False,False,False,False,False,2438
292.15,0.0,0.0,1,2017,8,23,2,235,11,0,True,False,False,False,False,False,False,False,False,4766
286.9240000000001,0.0,0.0,68,2016,4,21,3,112,18,0,False,False,False,False,False,False,True,False,False,5021
276.36,0.0,0.0,90,2017,11,17,4,321,16,0,False,False,False,False,False,True,False,False,False,6629
255.32,0.0,0.0,1,2014,2,25,1,56,1,0,True,False,False,False,False,False,False,False,False,293
262.42,0.0,0.0,90,2016,12,10,5,345,21,0,False,False,False,False,False,True,False,False,False,2494
266.58,0.0,0.0,90,2018,2,19,0,50,20,0,False,False,False,False,False,True,False,False,False,1821
280.22,0.0,0.0,90,2017,12,3,6,337,18,0,False,True,False,False,False,False,False,False,False,4035
260.23,0.0,0.0,90,2018,1,11,3,11,14,0,False,False,False,False,False,False,False,True,False,3557
272.58,0.0,0.0,90,2018,1,22,0,22,11,0,False,False,False,False,False,False,False,True,False,3240
274.51,0.0,0.0,90,2018,3,10,5,69,15,0,False,True,False,False,False,False,False,False,False,5548
290.38,0.73,0.0,90,2015,6,28,6,179,6,0,False,False,False,False,False,False,True,False,False,843
266.15,0.0,0.0,1,2017,12,24,6,358,17,0,True,False,False,False,False,False,False,False,False,3196
258.78,0.0,0.0,1,2017,1,10,1,10,21,0,True,False,False,False,False,False,False,False,False,2003
272.35,0.0,0.0,90,2012,12,9,6,344,22,0,False,True,False,False,False,False,False,False,False,982
286.37,0.79,0.0,90,2014,6,7,5,158,13,0,False,False,True,False,False,False,False,False,False,5020
293.0,0.0,0.0,0,2013,8,4,6,216,10,0,True,False,False,False,False,False,False,False,False,3426
292.82,0.0,0.0,75,2018,8,2,3,214,15,0,False,True,False,False,False,False,False,False,False,5707
274.65,0.0,0.0,90,2013,4,12,4,102,16,0,False,False,False,False,False,True,False,False,False,6595
295.61,0.0,0.0,40,2017,8,29,1,241,12,0,False,True,False,False,False,False,False,False,False,5237
284.42,0.0,0.0,90,2014,4,12,5,102,1,0,False,True,False,False,False,False,False,False,False,683
285.47,0.0,0.0,1,2016,11,16,2,321,18,0,True,False,False,False,False,False,False,False,False,4159
274.06,0.0,0.0,90,2012,12,1,5,336,11,0,False,False,False,False,True,False,False,False,False,4618
299.9,0.0,0.0,75,2014,7,22,1,203,2,0,False,True,False,False,False,False,False,False,False,334
250.0,0.0,0.0,1,2014,2,11,1,42,0,0,True,False,False,False,False,False,False,False,False,481
302.3,0.0,0.0,75,2017,7,12,2,193,16,0,False,True,False,False,False,False,False,False,False,6673
286.87,0.0,0.0,1,2015,11,4,2,308,3,0,False,False,False,False,False,True,False,False,False,367
271.79,0.0,0.0,90,2012,11,26,0,331,2,0,False,True,False,False,False,False,False,False,False,258
303.01,0.0,0.0,0,2016,6,10,4,162,12,0,True,False,False,False,False,False,False,False,False,5446
268.91,0.0,0.0,90,2012,11,12,0,317,21,0,False,False,False,False,False,False,False,True,False,1943
295.15,0.0,0.0,1,2014,8,4,0,216,21,0,True,False,False,False,False,False,False,False,False,2641
294.035,0.0,0.0,68,2016,7,14,3,196,14,0,False,True,False,False,False,False,False,False,False,4895
249.08,0.0,0.0,1,2013,12,24,1,358,1,0,True,False,False,False,False,False,False,False,False,416
303.88,0.0,0.0,5,2018,8,12,6,224,16,0,True,False,False,False,False,False,False,False,False,4466
272.29,0.0,0.0,90,2018,4,2,0,92,17,0,False,False,False,False,False,False,False,True,False,5301
277.78,0.0,0.0,90,2013,4,9,1,99,1,0,False,False,False,False,False,False,True,False,False,316
271.29,0.0,0.0,64,2013,11,6,2,310,7,0,False,True,False,False,False,False,False,False,False,6621
269.28,0.0,0.0,1,2013,3,26,1,85,4,0,True,False,False,False,False,False,False,False,False,724
275.87,0.0,0.0,90,2013,4,11,3,101,19,0,False,False,False,False,False,False,False,True,False,2777
288.91,0.0,0.0,92,2013,6,5,2,156,16,0,False,False,True,False,False,False,False,False,False,6762
288.35,0.0,0.0,1,2015,10,2,4,275,18,0,True,False,False,False,False,False,False,False,False,5330
274.01,0.0,0.0,75,2016,11,25,4,330,20,0,False,False,False,False,False,True,False,False,False,2269
289.74,0.0,0.0,1,2015,9,12,5,255,19,0,True,False,False,False,False,False,False,False,False,2213
288.61,0.0,0.0,90,2017,4,15,5,105,11,0,False,False,False,False,False,False,True,False,False,4605
284.72,0.0,0.0,90,2017,10,12,3,285,1,0,False,True,False,False,False,False,False,False,False,333
292.94,0.0,0.0,1,2017,6,8,3,159,2,0,False,False,True,False,False,False,False,False,False,624
277.23,0.0,0.0,1,2015,12,5,5,339,10,0,True,False,False,False,False,False,False,False,False,4098
251.43,0.0,0.0,1,2018,2,2,4,33,3,0,True,False,False,False,False,False,False,False,False,439
261.61,0.0,0.0,90,2018,2,8,3,39,21,0,False,True,False,False,False,False,False,False,False,3530
276.71,0.0,0.0,90,2012,10,26,4,300,18,0,False,True,False,False,False,False,False,False,False,5341
264.43,0.0,0.0,75,2017,12,5,1,339,9,0,False,False,False,False,False,False,False,True,False,2578
253.86,0.0,0.0,90,2014,1,3,4,3,5,0,False,True,False,False,False,False,False,False,False,2347
276.27,0.0,0.0,1,2013,4,7,6,97,4,0,True,False,False,False,False,False,False,False,False,284
294.68,0.0,0.0,1,2017,6,13,1,164,9,0,True,False,False,False,False,False,False,False,False,5000
284.637,0.0,0.0,92,2016,10,29,5,303,13,0,False,True,False,False,False,False,False,False,False,3807
297.62,0.25,0.0,90,2015,9,16,2,259,23,0,False,False,False,False,False,False,True,False,False,955
272.77,0.0,0.0,90,2017,11,3,4,307,17,0,False,False,False,False,False,False,False,True,False,5406
285.45,2.79,0.0,1,2015,10,8,3,281,6,0,False,False,False,False,False,False,True,False,False,5884
272.65,0.0,0.0,90,2015,12,7,0,341,3,0,False,False,False,True,False,False,False,False,False,344
269.93,0.0,0.0,90,2017,12,13,2,347,8,0,False,False,False,False,False,False,False,True,False,4696
250.91,0.0,0.0,100,2013,2,1,4,32,3,0,False,True,False,False,False,False,False,False,False,347
268.08,0.0,0.0,90,2016,1,14,3,14,12,0,False,False,False,False,False,True,False,False,False,4754
275.93,0.0,0.0,90,2013,1,12,5,12,17,0,False,False,True,False,False,False,False,False,False,4170
288.15,0.0,0.0,1,2017,8,31,3,243,10,0,True,False,False,False,False,False,False,False,False,5206
256.7,0.0,0.0,64,2013,12,23,0,357,3,0,False,False,False,False,False,True,False,False,False,351
274.88,0.0,0.0,90,2017,11,4,5,308,8,0,False,False,True,False,False,False,False,False,False,2790
301.01,0.0,0.0,0,2016,6,9,3,161,16,0,True,False,False,False,False,False,False,False,False,6642
276.95,0.0,0.0,90,2018,4,13,4,103,16,0,False,False,True,False,False,False,False,False,False,6686
291.35,0.0,0.0,1,2017,7,9,6,190,1,0,True,False,False,False,False,False,False,False,False,886
255.99,0.0,0.0,90,2013,1,23,2,23,20,0,False,True,False,False,False,False,False,False,False,2727
294.02,2.86,0.0,75,2015,6,27,5,178,23,0,False,False,False,False,False,False,False,False,True,2441
261.03,0.0,0.0,64,2014,1,15,2,15,12,0,False,True,False,False,False,False,False,False,False,4790
277.93,0.0,0.0,90,2012,10,6,5,280,21,0,False,True,False,False,False,False,False,False,False,2992
296.53,0.0,0.0,40,2016,7,12,1,194,10,0,False,True,False,False,False,False,False,False,False,4154
258.68,0.0,0.0,90,2017,1,13,4,13,17,0,False,True,False,False,False,False,False,False,False,5686
279.01,0.0,0.0,90,2015,12,10,3,344,20,0,False,True,False,False,False,False,False,False,False,2864
274.95,0.0,0.0,90,2015,10,28,2,301,19,0,False,False,False,False,False,True,False,False,False,3172
255.25,0.0,0.0,1,2014,2,10,0,41,20,0,True,False,False,False,False,False,False,False,False,2441
282.24,0.0,0.0,90,2012,10,5,4,279,6,0,False,True,False,False,False,False,False,False,False,5537
271.087,0.0,0.0,0,2017,2,14,1,45,18,0,True,False,False,False,False,False,False,False,False,4734
263.31,0.0,0.0,90,2013,1,2,2,2,18,0,False,False,False,False,False,False,False,True,False,3756
281.08,0.0,0.0,75,2017,4,4,1,94,2,0,False,False,False,False,False,False,True,False,False,283
264.17,0.0,0.0,64,2013,11,11,0,315,23,0,False,True,False,False,False,False,False,False,False,913
290.99,0.0,0.0,40,2018,9,22,5,265,15,0,False,True,False,False,False,False,False,False,False,4589
275.8,0.0,0.0,1,2018,3,16,4,75,19,0,True,False,False,False,False,False,False,False,False,4004
277.07,0.0,0.0,1,2014,4,22,1,112,5,0,True,False,False,False,False,False,False,False,False,2783
296.58,0.0,0.0,1,2018,5,22,1,142,19,0,True,False,False,False,False,False,False,False,False,3367
275.15,0.0,0.0,40,2013,4,18,3,108,6,0,False,True,False,False,False,False,False,False,False,5729
272.91,0.0,0.0,90,2016,1,8,4,8,7,0,False,False,False,False,False,False,False,True,False,5960
275.65,0.0,0.0,90,2016,4,7,3,98,10,0,False,False,False,False,False,False,False,True,False,4782
287.69,0.0,0.0,1,2017,8,13,6,225,5,0,True,False,False,False,False,False,False,False,False,512
276.44,0.96,0.0,90,2016,4,28,3,119,11,0,False,False,False,False,False,False,True,False,False,4894
265.93,0.0,0.0,75,2013,3,19,1,78,16,0,False,False,False,False,False,False,False,True,False,6416
285.62,0.0,0.0,90,2017,6,25,6,176,7,0,False,True,False,False,False,False,False,False,False,1628
272.58,0.0,0.0,90,2013,4,15,0,105,4,0,False,True,False,False,False,False,False,False,False,735
257.55,0.0,0.0,64,2014,1,25,5,25,19,0,False,True,False,False,False,False,False,False,False,3347
260.58,0.0,0.0,75,2013,1,18,4,18,2,0,False,True,False,False,False,False,False,False,False,301
282.55,0.0,0.0,0,2016,10,3,0,277,4,0,True,False,False,False,False,False,False,False,False,852
299.08,0.51,0.0,92,2013,7,10,2,191,14,0,False,False,False,False,False,False,True,False,False,5876
287.96,0.0,0.0,90,2015,9,10,3,253,8,0,False,False,False,False,False,True,False,False,False,6222
287.34,0.0,0.0,90,2017,10,1,6,274,10,0,False,False,False,False,False,False,True,False,False,5265
298.62,0.0,0.0,1,2016,9,11,6,255,14,0,True,False,False,False,False,False,False,False,False,4106
272.72,0.0,0.0,90,2018,1,22,0,22,10,0,False,False,False,False,False,True,False,False,False,3351
294.2,0.0,0.0,0,2013,6,20,3,171,9,0,True,False,False,False,False,False,False,False,False,5239
284.94,0.0,0.0,90,2015,11,17,1,321,18,0,False,False,True,False,False,False,False,False,False,4261
282.5,0.0,0.0,75,2017,11,26,6,330,14,0,False,True,False,False,False,False,False,False,False,4871
299.29,0.0,0.0,1,2017,9,15,4,258,15,0,True,False,False,False,False,False,False,False,False,5996
264.36,0.0,0.0,90,2018,2,3,5,34,11,0,False,False,False,False,False,True,False,False,False,3838
280.75,0.0,0.0,90,2013,10,6,6,279,4,0,False,False,False,True,False,False,False,False,False,344
282.55,0.0,0.0,90,2017,12,4,0,338,17,0,False,False,True,False,False,False,False,False,False,5912
271.46,0.0,0.0,90,2017,1,1,6,1,13,0,False,True,False,False,False,False,False,False,False,3252
288.95,0.25,0.0,90,2016,8,28,6,241,6,0,False,False,False,False,False,True,False,False,False,912
289.36,0.0,0.0,20,2018,9,8,5,251,21,0,False,True,False,False,False,False,False,False,False,2814
285.21,0.0,0.0,75,2016,4,21,3,112,4,0,False,False,False,False,False,False,True,False,False,856
280.64,0.0,0.0,1,2013,10,6,6,279,22,0,True,False,False,False,False,False,False,False,False,1508
273.15,0.0,0.0,90,2016,3,3,3,63,13,0,False,True,False,False,False,False,False,False,False,5124
278.48,0.0,0.0,90,2018,4,11,2,101,22,0,False,False,False,False,False,False,True,False,False,1603
286.12,0.51,0.0,90,2016,5,12,3,133,14,0,False,False,False,False,False,False,True,False,False,5429
269.97900000000004,0.0,0.0,0,2017,2,17,4,48,6,0,True,False,False,False,False,False,False,False,False,5465
267.92,0.0,0.0,90,2018,4,15,6,105,2,0,False,False,False,False,False,False,False,True,False,198
267.96,0.0,0.05,90,2015,12,29,1,363,4,0,False,False,False,False,False,False,False,True,False,763
270.47,0.0,0.0,6,2012,11,30,4,335,2,0,True,False,False,False,False,False,False,False,False,340
279.08,0.0,0.0,1,2017,10,13,4,286,23,0,True,False,False,False,False,False,False,False,False,2203
278.97,0.0,0.0,1,2012,12,4,1,339,21,0,True,False,False,False,False,False,False,False,False,2360
289.92,0.0,0.0,40,2015,10,14,2,287,18,0,False,True,False,False,False,False,False,False,False,5122
289.02,0.0,0.0,1,2017,5,28,6,148,2,0,True,False,False,False,False,False,False,False,False,795
271.65,0.0,0.0,90,2016,2,1,0,32,21,0,False,False,False,False,True,False,False,False,False,2174
260.08,0.0,0.0,20,2014,3,22,5,81,7,0,False,True,False,False,False,False,False,False,False,1849
252.56,0.0,0.0,1,2017,1,5,3,5,5,0,False,False,False,False,False,False,False,True,False,2555
291.88,0.0,0.0,90,2018,6,2,5,153,17,0,False,False,False,False,False,False,True,False,False,4221
290.24,0.0,0.0,90,2012,10,24,2,298,15,0,False,False,False,False,False,True,False,False,False,5661
270.55,0.0,0.0,90,2018,1,31,2,31,19,0,False,False,False,False,False,False,False,True,False,3400
290.75,0.0,0.0,90,2017,9,25,0,268,4,0,False,False,True,False,False,False,False,False,False,861
250.02,0.0,0.0,40,2016,12,15,3,350,8,0,False,True,False,False,False,False,False,False,False,5595
298.28,0.0,0.0,90,2017,7,25,1,206,20,0,False,False,False,False,False,False,False,False,True,2874
299.97,0.0,0.0,1,2015,9,15,1,258,13,0,True,False,False,False,False,False,False,False,False,5161
268.34,0.0,0.0,64,2014,1,11,5,11,21,0,False,False,False,False,False,True,False,False,False,3440
281.22,0.0,0.0,20,2012,10,31,2,305,14,0,False,True,False,False,False,False,False,False,False,5274
287.61,0.0,0.0,20,2017,8,19,5,231,8,0,False,False,False,True,False,False,False,False,False,2710
267.46,0.0,0.0,90,2012,12,18,1,353,11,0,False,False,False,False,False,True,False,False,False,5198
277.33,0.0,0.0,90,2013,5,2,3,122,8,0,False,False,True,False,False,False,False,False,False,5857
274.47,0.0,0.0,90,2016,11,16,2,321,3,0,False,False,False,True,False,False,False,False,False,347
278.88,0.0,0.0,1,2017,2,11,5,42,15,0,True,False,False,False,False,False,False,False,False,4815
282.69,0.0,0.0,75,2014,3,30,6,89,21,0,False,True,False,False,False,False,False,False,False,3476
293.82,0.0,0.0,90,2018,5,25,4,145,2,0,False,False,False,False,False,False,False,False,True,300
275.15,0.0,0.0,90,2017,4,26,2,116,23,0,False,False,True,False,False,False,False,False,False,1062
276.4,0.0,0.0,90,2013,4,23,1,113,2,0,False,False,False,False,False,True,False,False,False,240
286.69,0.0,0.0,90,2013,5,27,0,147,16,0,False,True,False,False,False,False,False,False,False,3648
268.37,0.0,0.0,90,2013,2,7,3,38,22,0,False,False,False,False,True,False,False,False,False,3310
289.48,0.0,0.0,1,2017,8,12,5,224,0,0,False,False,False,False,False,True,False,False,False,1532
265.86,0.0,0.0,1,2015,11,28,5,332,10,0,True,False,False,False,False,False,False,False,False,3780
271.15,0.0,0.0,90,2016,12,30,4,365,18,0,False,False,False,False,False,False,False,True,False,4362
270.22,0.0,0.0,75,2018,2,23,4,54,10,0,False,False,False,False,False,True,False,False,False,4140
302.72,0.0,0.0,40,2015,7,12,6,193,19,0,False,True,False,False,False,False,False,False,False,3172
299.67,0.0,0.0,1,2015,8,14,4,226,10,0,True,False,False,False,False,False,False,False,False,4846
289.46,0.0,0.0,1,2018,4,29,6,119,13,0,True,False,False,False,False,False,False,False,False,4828
286.08,0.0,0.0,90,2017,10,11,2,284,17,0,False,True,False,False,False,False,False,False,False,6416
251.27,0.0,0.0,1,2014,2,27,3,58,2,0,True,False,False,False,False,False,False,False,False,269
288.19,0.0,0.0,0,2013,6,17,0,168,7,0,False,False,False,False,False,True,False,False,False,6105
276.31,0.0,0.0,90,2013,4,10,2,100,4,0,False,True,False,False,False,False,False,False,False,752
269.95,0.0,0.0,5,2018,4,1,6,91,21,0,True,False,False,False,False,False,False,False,False,2545
283.75,0.0,0.0,1,2017,4,23,6,113,9,0,True,False,False,False,False,False,False,False,False,3059
291.04,0.25,0.0,90,2018,8,28,1,240,18,0,False,False,False,False,False,False,True,False,False,4363
287.65,0.0,0.0,90,2017,5,23,1,143,15,0,False,False,False,False,False,False,True,False,False,5762
270.59,0.0,0.0,1,2013,3,29,4,88,0,0,True,False,False,False,False,False,False,False,False,777
289.41,0.0,0.0,1,2018,7,30,0,211,8,0,False,False,False,False,False,True,False,False,False,5427
292.08,0.0,0.0,5,2017,8,7,0,219,22,0,True,False,False,False,False,False,False,False,False,1798
290.52,0.0,0.0,90,2018,9,5,2,248,11,0,False,True,False,False,False,False,False,False,False,4635
285.29,0.0,0.0,1,2017,10,20,4,293,5,0,True,False,False,False,False,False,False,False,False,2583
293.95,0.0,0.0,90,2017,9,16,5,259,18,0,False,False,False,False,False,True,False,False,False,3861
297.43,0.0,0.0,8,2016,8,13,5,226,12,0,True,False,False,False,False,False,False,False,False,4037
263.96,0.0,0.0,1,2017,3,3,4,62,2,0,True,False,False,False,False,False,False,False,False,310
272.73,0.0,0.0,90,2018,4,14,5,104,0,0,False,False,False,False,False,True,False,False,False,625
279.5,0.0,0.0,90,2012,11,16,4,321,0,0,False,True,False,False,False,False,False,False,False,662
297.15,0.0,0.0,1,2013,9,29,6,272,17,0,True,False,False,False,False,False,False,False,False,4794
281.68,0.0,0.0,90,2017,5,21,6,141,18,0,False,False,False,False,False,False,True,False,False,3950
290.29,0.0,0.0,1,2018,8,11,5,223,6,0,False,False,False,False,False,True,False,False,False,1560
284.15,0.0,0.0,90,2017,10,23,0,296,17,0,False,True,False,False,False,False,False,False,False,6250
272.38,0.0,0.0,90,2015,12,26,5,360,18,0,False,False,False,False,False,False,False,True,False,3221
297.54,0.0,0.0,1,2016,9,18,6,262,19,0,False,False,False,False,False,False,True,False,False,3201
279.03,0.0,0.0,90,2013,5,14,1,134,8,0,False,True,False,False,False,False,False,False,False,5806
287.01,0.0,0.0,0,2013,6,17,0,168,6,0,True,False,False,False,False,False,False,False,False,5552
292.69,0.0,0.0,75,2017,8,14,0,226,13,0,False,True,False,False,False,False,False,False,False,4757
272.08,0.0,0.0,1,2016,11,12,5,317,2,0,True,False,False,False,False,False,False,False,False,480
